date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/14/2025,PRNT,VOESTALPINE AG,VOE,4943402,"4,796","$128,304.02",0.16%
03/14/2025,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,"5,204","$119,177.30",0.15%
03/14/2025,PRNT,SANDVIK AB,SAND,B1VQ252,"4,976","$111,329.29",0.14%
03/14/2025,PRNT,TORAY INDUSTRIES INC,3402,6897143,"14,505","$99,970.14",0.13%
03/14/2025,PRNT,ARKEMA,AKE,B0Z5YZ2,"1,214","$105,491.92",0.13%
03/14/2025,PRNT,SGL CARBON SE,SGL,4818351,"21,648","$93,704.12",0.12%
03/14/2025,PRNT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"85,115","$85,114.65",0.11%
03/14/2025,PRNT,3M CO,MMM,88579Y101,605,"$88,390.50",0.11%
03/14/2025,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,"1,060","$86,567.22",0.11%
03/14/2025,PRNT,EASTMAN KODAK CO,KODK,277461406,"12,588","$84,213.72",0.11%
03/14/2025,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,920,"$83,296.80",0.11%
03/14/2025,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,"1,086","$81,352.26",0.10%
03/14/2025,PRNT,AVIENT CORP,AVNT,05368V106,"2,010","$79,374.90",0.10%
03/14/2025,PRNT,ATI INC,ATI,01741R102,"1,608","$80,400.00",0.10%
03/14/2025,PRNT,MATERION CORP,MTRN,576690101,840,"$69,409.20",0.09%
03/14/2025,PRNT,JABIL INC,JBL,466313103,518,"$67,604.18",0.09%
03/14/2025,PRNT,HEXCEL CORP,HXL,428291108,"1,320","$73,207.20",0.09%
03/14/2025,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,415,"$73,201.85",0.09%
03/14/2025,PRNT,5N PLUS INC,VNP,B2B3VZ3,"15,906","$57,737.83",0.07%
03/14/2025,PRNT,MARKFORGED HOLDING CORP,,57064N201,1,$2.22,0.00%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
