date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/25/2025,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,088,780","$83,906,292.60",8.73%
04/25/2025,ARKG,TEMPUS AI INC,TEM,88023B103,"1,516,706","$81,143,771.00",8.44%
04/25/2025,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,936,781","$75,747,504.91",7.88%
04/25/2025,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"11,669,254","$67,098,210.50",6.98%
04/25/2025,ARKG,GUARDANT HEALTH INC,GH,40131M109,"1,285,348","$60,938,348.68",6.34%
04/25/2025,ARKG,NATERA INC,NTRA,632307104,"371,239","$57,349,000.72",5.97%
04/25/2025,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,089,371","$54,595,264.23",5.68%
04/25/2025,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"5,901,189","$46,560,381.21",4.84%
04/25/2025,ARKG,CAREDX INC,CDNA,14167L103,"2,136,136","$39,497,154.64",4.11%
04/25/2025,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"1,960,803","$39,549,396.51",4.11%
04/25/2025,ARKG,VERACYTE INC,VCYT,92337F107,"1,140,400","$36,652,456.00",3.81%
04/25/2025,ARKG,ABSCI CORP,ABSI,00091E109,"9,665,890","$31,124,165.80",3.24%
04/25/2025,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"911,001","$26,938,299.57",2.80%
04/25/2025,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,210,145","$26,676,304.95",2.78%
04/25/2025,ARKG,PERSONALIS INC,PSNL,71535D106,"6,546,775","$25,074,148.25",2.61%
04/25/2025,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,830,027","$23,589,048.03",2.45%
04/25/2025,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,847,407","$23,291,789.26",2.42%
04/25/2025,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,566,170","$18,042,278.40",1.88%
04/25/2025,ARKG,AMGEN INC,AMGN,031162100,"57,675","$16,139,772.00",1.68%
04/25/2025,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"6,393,012","$15,854,669.76",1.65%
04/25/2025,ARKG,908 DEVICES INC,MASS,65443P102,"2,639,665","$13,805,447.95",1.44%
04/25/2025,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"11,212,743","$12,782,527.02",1.33%
04/25/2025,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"23,936","$11,787,761.92",1.23%
04/25/2025,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"49,606","$11,295,782.26",1.18%
04/25/2025,ARKG,ILLUMINA INC,ILMN,452327109,"140,157","$10,877,584.77",1.13%
04/25/2025,ARKG,QUANTUM-SI INC,QSI,74765K105,"7,934,717","$9,680,354.74",1.01%
04/25/2025,ARKG,CERUS CORP,CERS,157085101,"6,932,705","$9,428,478.80",0.98%
04/25/2025,ARKG,INCYTE CORP,INCY,45337C102,"152,905","$9,016,807.85",0.94%
04/25/2025,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"12,498","$7,495,800.48",0.78%
04/25/2025,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"1,643,591","$6,557,928.09",0.68%
04/25/2025,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,313,447","$4,048,532.25",0.42%
04/25/2025,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"3,144,134","$3,867,284.82",0.40%
04/25/2025,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"784,842","$784,841.65",0.08%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
