date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/25/2025,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,198,220","$98,788,006.80",9.09%
03/25/2025,ARKG,TEMPUS AI INC,TEM,88023B103,"1,547,201","$91,284,859.00",8.40%
03/25/2025,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,025,334","$86,319,735.08",7.94%
03/25/2025,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"12,249,295","$83,172,713.05",7.65%
03/25/2025,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"7,422,509","$64,278,927.94",5.91%
03/25/2025,ARKG,GUARDANT HEALTH INC,GH,40131M109,"1,352,674","$63,223,982.76",5.82%
03/25/2025,ARKG,NATERA INC,NTRA,632307104,"390,687","$60,099,381.21",5.53%
03/25/2025,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,198,863","$50,024,133.25",4.60%
03/25/2025,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"1,927,651","$46,282,900.51",4.26%
03/25/2025,ARKG,CAREDX INC,CDNA,14167L103,"2,248,051","$44,084,280.11",4.06%
03/25/2025,ARKG,VERACYTE INC,VCYT,92337F107,"1,246,148","$41,322,267.68",3.80%
03/25/2025,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"958,746","$32,070,053.70",2.95%
03/25/2025,ARKG,ABSCI CORP,ABSI,00091E109,"10,103,844","$31,321,916.40",2.88%
03/25/2025,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,888,302","$30,009,457.78",2.76%
03/25/2025,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,955,692","$27,517,492.52",2.53%
03/25/2025,ARKG,PERSONALIS INC,PSNL,71535D106,"6,889,758","$26,456,670.72",2.43%
03/25/2025,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,925,922","$25,556,984.94",2.35%
03/25/2025,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,523,022","$20,317,113.48",1.87%
03/25/2025,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"6,727,947","$18,905,531.07",1.74%
03/25/2025,ARKG,AMGEN INC,AMGN,031162100,"56,522","$17,769,386.36",1.63%
03/25/2025,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"11,328,670","$15,067,131.10",1.39%
03/25/2025,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"62,072","$14,837,690.88",1.37%
03/25/2025,ARKG,ILLUMINA INC,ILMN,452327109,"162,094","$14,267,513.88",1.31%
03/25/2025,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"25,196","$12,893,801.04",1.19%
03/25/2025,ARKG,QUANTUM-SI INC,QSI,74765K105,"8,350,378","$12,358,559.44",1.14%
03/25/2025,ARKG,908 DEVICES INC,MASS,65443P102,"2,777,916","$11,778,363.84",1.08%
03/25/2025,ARKG,CERUS CORP,CERS,157085101,"7,295,913","$11,381,624.28",1.05%
03/25/2025,ARKG,INCYTE CORP,INCY,45337C102,"160,915","$10,102,243.70",0.93%
03/25/2025,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"13,128","$8,677,608.00",0.80%
03/25/2025,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"1,729,721","$5,379,432.31",0.49%
03/25/2025,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,434,634","$4,942,307.02",0.45%
03/25/2025,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"3,308,830","$3,805,154.50",0.35%
03/25/2025,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"1,441,579","$1,556,905.32",0.14%
03/25/2025,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,105,203","$1,105,203.00",0.10%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
